CODMES,CODSOLICITUD,TARJETA_RELACIONADA,VEHICULAR_RELACIONADA,HIPOTECARIO_RELACIONADA,FLG_PDH,NUMERO_DE_PAGOS_PDH,SEGMENTOCLIENTE_RECLA_ENC,ZONA_CALLAO,ZONA_CENTRO,ZONA_LA_LIBERTAD,ZONA_LIMA,ZONA_MADRE_DE_DIOS,ZONA_NORTE,ZONA_NO_INFORMADO,ZONA_SUR,ZONA_TACNA,ESTADO_CIVIL_TM,ESTADO_CIVIL_CAS,ESTADO_CIVIL_CBS,ESTADO_CIVIL_CON,ESTADO_CIVIL_NO_INFORMADO,ESTADO_CIVIL_SEP,ESTADO_CIVIL_SOL,ESTADO_CIVIL_VIU,ATRASO_MAXIMO_ULT_24M_TCS_TM,MEDIANA_AHORROS_ULT_6M_TCS_TM,DEUDA_TOTAL_SISTEMA_TCS_TM,CLASIF_SISTEMA_ULT_12M_TM,MONTO_DEUDA_TC_SISTEMA_TCS,INGRESO_DECLARADO_CLIENTE_TCS_TM,EDAD_T_TCS_TM,FLG_DEFAULT_12M
201412,23799,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,7575.921667,4537.24,0.0,4537.24,2187.759551,42.0,0
201412,23800,1,0,0,1,7,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,945.7466667,4471.01,0.0,4471.01,2173.585854,31.0,0
201412,23801,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,8814.485302,1506.39,0.0,0.0,2367.140898,57.0,0
201412,23802,1,0,0,1,5,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,1074.446667,457.88,1.0,457.88,1405.439458,23.0,0
201412,23803,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,7568.331667,18617.64,0.0,0.0,4158.181872,30.0,0
201412,23804,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,1654.534,2320.8,0.0,0.0,1060.105881,40.0,0
201412,23805,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,SEP,0,0,0,0,1,0,0,8.0,1699.275,32490.89,0.0,1786.46,1475.054015,47.0,0
201412,23806,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,18925.7,14172.718854229795,1.0,0.0,4464.830742,60.0,0
201412,23807,1,0,0,1,8,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,402.48752,4603.48,0.0,3331.38,2963.467652759518,25.0,0
201412,23808,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,782.7333333,4559.33,0.0,0.0,1873.869599,24.0,0
201412,23809,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,NO_INFORMADO,0,0,0,1,0,0,0,8.0,12587.19333,14172.718854229795,0.0,0.0,2963.467652759518,36.75091186418197,0
201412,23810,1,0,0,1,24,1,0,0,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,6940.756667,4.19,1.0,4.19,6696.8683588,35.0,0
201412,23811,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,610.0916667,3345.95,1.0,3345.95,2384.856347,30.0,0
201412,23812,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,7836.648333,14172.718854229795,0.0,0.0,2339.642969,30.0,0
201412,23813,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,4296.901667,14172.718854229795,0.0,0.0,1182.140759,35.0,0
201412,23814,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,7656.901017,14814.38,0.0,2288.31,6696.8683588,40.0,0
201412,23815,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,5504.226622,48636.71,0.0,4444.49,6696.8683588,37.0,0
201412,23816,0,0,0,1,22,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,3.0,5404.015,2835.74,0.0,0.0,3696.000142,33.0,0
201412,23817,0,0,0,1,5,1,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,8.0,2931.89,14172.718854229795,1.0,0.0,1786.464375,32.0,1
201412,23818,1,0,0,1,8,1,1,0,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,1320.616667,5917.73,0.0,1576.8,2335.466213,32.0,0
201412,23819,0,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,18925.7,14172.718854229795,0.0,0.0,3728.46344,33.0,0
201412,23820,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,4899.39,917.61,0.0,917.61,1835.60598,42.0,0
201412,23821,1,0,0,1,8,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,3294.036562,1846.12,0.0,0.0,1768.379423,40.0,0
201412,23822,1,0,0,1,24,1,0,0,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,12971.49,0.0,0.0,0.0,2602.634689,34.0,0
201412,23823,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,602.34,1193.86,0.0,1193.86,1331.84051,22.0,0
201412,23824,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,18925.7,28909.73,0.0,9519.397500000001,4680.149252,26.0,0
201412,23825,1,0,0,1,24,0,1,0,0,0,0,0,0,0,0,VIU,0,0,0,0,0,0,1,1.0,6724.357635,12115.21,0.0,1251.63,1825.615978,40.0,0
201412,23826,1,0,0,1,15,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,1522.41,0.0,3.0,0.0,1767.671172,28.0,0
201412,23827,1,0,0,1,24,0,0,0,0,0,0,1,0,0,0,CON,0,0,1,0,0,0,0,8.0,997.5066667,11949.41,2.0,9519.397500000001,2508.45857,30.0,0
201412,23828,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,3766.424142,877.8,0.0,877.8,1511.410529,35.0,0
201412,23829,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,5679.671667,0.0,0.0,0.0,3679.493912,37.0,0
201412,23830,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,15876.55162,10580.82,0.0,648.43,3871.588554,34.0,0
201412,23831,1,0,0,1,24,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,4.0,615.89,17378.34,0.0,3668.2,2068.56412,24.0,0
201412,23832,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,2591.276667,6419.64,0.0,3584.9,1294.412753,40.0,0
201412,23833,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,NO_INFORMADO,0,0,0,1,0,0,0,4.0,4967.784152,48636.71,0.0,0.0,6215.7781,36.75091186418197,0
201412,23834,1,0,0,1,20,0,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,4.0,4231.875,19909.89,0.0,1061.18,1771.692436,42.0,0
201412,23835,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,4.0,884.62,1998.24,0.0,1998.24,1587.11322,28.0,0
201412,23836,1,0,0,1,15,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1525.961667,364.11,0.0,364.11,1687.117528,26.0,0
201412,23837,1,0,0,1,24,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,3564.936667,2879.99,0.0,722.82,2506.594075,27.0,0
201412,23838,1,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,5576.488333,4142.02,4.0,3742.02,1397.710497,26.0,0
201412,23839,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,138.7933333,0.0,0.0,0.0,1982.911887,29.0,0
201412,23840,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,18925.7,14172.718854229795,1.0,0.0,2332.589215,55.0,0
201412,23841,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,8601.555,154.12,0.0,154.12,2414.743177,45.0,0
201412,23842,1,0,0,1,10,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1104.86,3061.46,0.0,3061.46,1404.450158,39.0,0
201412,23843,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,CAS,1,0,0,0,0,0,0,4.0,155.7566667,0.0,4.0,0.0,1279.941866,31.0,0
201412,23844,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,16440.24897,48636.71,0.0,9519.397500000001,6696.8683588,40.0,0
201412,23845,0,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,9212.511667,6316.28,0.0,253.99,2072.751801,30.0,0
201412,23846,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,1392.96,9152.47,1.0,0.0,2233.830821,40.0,0
201412,23847,1,0,0,1,18,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,2741.33,2384.52,2.0,1527.26,2038.679315,26.0,0
201412,23848,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,27.43,3320.0,0.0,0.0,926.9006906,38.0,0
201412,23849,0,0,0,1,24,1,0,0,0,1,0,0,0,0,0,CON,0,0,1,0,0,0,0,4.0,18925.7,18.52,0.0,18.52,5067.049407,39.0,0
201412,23850,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,18925.7,1729.38,0.0,1729.38,6696.8683588,33.0,0
201412,23851,1,0,0,1,11,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1909.258333,3763.7,0.0,3763.7,2330.827681,24.0,0
201412,23852,1,0,0,1,24,1,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,4.0,460.1366667,14474.3,0.0,0.0,1838.916255,60.0,0
201412,23853,1,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,16783.29833,36527.28,0.0,0.0,3769.09979,33.0,0
201412,23854,1,0,0,1,10,0,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,4.0,1113.53,29009.35,1.0,7741.94,2500.062794,46.0,0
201412,23855,1,0,0,1,15,0,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,4.0,2389.675,94.79,0.0,0.0,2040.56079,37.0,0
201412,23856,1,0,0,1,13,1,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,1355.796667,10870.73,1.0,2709.46,2041.296038,31.0,0
201412,23857,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,2504.09,6637.63,1.0,0.0,2893.258483,33.0,0
201412,23858,0,0,0,1,14,0,0,0,0,0,0,0,1,0,0,NO_INFORMADO,0,0,0,1,0,0,0,4.0,951.1016667,768.38,0.0,0.0,2963.467652759518,36.75091186418197,0
201412,23859,1,0,0,1,24,0,0,0,0,0,0,0,1,0,0,NO_INFORMADO,0,0,0,1,0,0,0,4.0,3157.369215,1834.76,0.0,1403.94,1202.403909,36.75091186418197,0
201412,23860,1,0,0,1,6,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,2595.74,70.39,0.0,70.39,1289.109098,28.0,1
201412,23861,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,NO_INFORMADO,0,0,0,1,0,0,0,4.0,3150.043333,48636.71,0.0,5973.68,6696.8683588,36.75091186418197,0
201412,23862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,6422.748333,499.19,0.0,499.19,1576.547141,35.0,0
201412,23863,1,0,0,1,17,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,2197.618333,1006.75,1.0,0.0,1312.490215,21.0,0
201412,23864,1,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,2234.663333,14172.718854229795,4.0,0.0,1442.119317,39.0,0
201412,23865,1,0,0,1,8,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,4345.923333,12617.18,2.0,9519.397500000001,2543.349302,31.0,0
201412,23866,1,0,0,1,22,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,1538.273333,19730.5,0.0,0.0,2091.289005,27.0,0
201412,23867,1,0,0,1,7,0,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,4.0,452.3566667,0.0,0.0,0.0,1370.130391,38.0,0
201412,23868,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,4.0,3059.463333,5448.71,0.0,3680.17,1624.438334,47.0,1
201412,23869,0,0,0,1,24,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,3109.273333,8978.43,0.0,0.0,2003.49954,39.0,0
201412,23870,1,0,0,1,10,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,1898.541667,0.0,1.0,0.0,1128.829808,29.0,0
201412,23871,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,11658.76,19005.27,4.0,5052.62,2638.873081,25.0,0
201412,23872,1,0,0,1,7,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,2517.463333,16036.7,0.0,0.0,2574.037238,23.0,1
201412,23873,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,439.8483333,5935.9,1.0,5935.9,1755.250828,26.0,0
201412,23874,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,18925.7,17080.63,1.0,5306.58,6696.8683588,36.0,0
201412,23875,0,0,0,1,8,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1559.755,10181.71,0.0,2955.62,1826.70214,29.0,0
201412,23876,0,0,0,1,17,0,0,0,1,0,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,4850.548268,13699.04,0.0,0.0,2055.472896,51.0,0
201412,23877,1,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,11381.48167,29600.9,0.0,0.0,4543.575537,28.0,0
201412,23878,1,0,0,1,6,1,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,4.0,802.2983333,30964.15,2.0,9519.397500000001,2770.805382,38.0,0
201412,23879,1,0,0,1,10,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,2848.768333,7543.51,0.0,0.0,2164.354282,33.0,0
201412,23880,1,0,0,1,5,1,0,0,1,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1705.06,6239.1,0.0,1696.94,2011.041741,28.0,0
201412,23881,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,6622.958333,434.53,0.0,434.53,1731.425491,27.0,0
201412,23882,1,0,0,1,24,1,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,18925.7,48636.71,0.0,0.0,6696.8683588,35.0,0
201412,23883,1,0,0,1,24,1,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,18925.7,0.0,0.0,0.0,3125.185963,29.0,0
201412,23884,0,0,0,1,24,1,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,4.0,14386.2543,33519.59,1.0,9519.397500000001,3600.821265,40.0,0
201412,23885,0,0,0,1,13,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,2706.911667,14172.718854229795,1.0,0.0,1590.276049,28.0,0
201412,23886,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,2965.916667,12034.05,1.0,0.0,2968.310557,29.0,0
201412,23887,0,0,0,1,12,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,3057.768333,392.87,0.0,392.87,1770.749996,29.0,0
201412,23888,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,18925.7,47028.62,0.0,9519.397500000001,6696.8683588,60.0,0
201412,23889,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,18925.7,20029.35,0.0,9519.397500000001,6696.8683588,45.0,0
201412,23890,1,1,0,1,24,0,0,0,0,1,0,0,0,0,0,CON,0,0,1,0,0,0,0,4.0,4094.956667,633.41,0.0,633.41,1545.458593,24.0,0
201412,23891,1,0,0,1,24,0,0,0,0,0,0,1,0,0,0,CAS,1,0,0,0,0,0,0,4.0,4076.126667,0.0,0.0,0.0,1442.19026,49.0,0
201412,23892,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,4506.16,0.0,1.0,0.0,1615.015108,26.0,0
201412,23893,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,780.1483333,2687.06,0.0,328.98,1861.20125,43.0,0
201412,23894,0,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,57.71833333,5236.77,0.0,0.0,1449.907119,40.0,0
201412,23895,1,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,2471.248333,4014.73,0.0,0.0,1756.334347,28.0,0
201412,23896,1,0,0,1,8,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1357.216667,22806.97,1.0,9519.397500000001,1935.764249,27.0,0
201412,23897,0,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,153.8183333,14172.718854229795,1.0,0.0,1277.232965,39.0,0
201412,23898,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,7268.852175,14172.718854229795,0.0,0.0,1871.766925,32.0,0
201412,23899,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,1468.908333,15976.52,0.0,0.0,1212.387656,39.0,0
201412,23900,1,0,0,1,24,0,0,0,1,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,7786.981667,569.97,0.0,0.0,2320.147466,51.0,0
201412,23901,0,0,0,1,24,0,0,0,0,0,0,0,1,0,0,NO_INFORMADO,0,0,0,1,0,0,0,4.0,11181.61667,14172.718854229795,0.0,0.0,2539.166585,36.75091186418197,0
201412,23902,1,0,0,1,10,0,0,0,1,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1580.019085,3233.62,1.0,3233.62,1906.720374,25.0,0
201412,23903,1,0,0,1,20,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,6956.43,8625.5,3.0,0.0,4134.641834,38.0,0
201412,23904,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,CAS,1,0,0,0,0,0,0,4.0,145.1384983,18974.29,0.0,0.0,1490.117874,60.0,0
201412,23905,1,0,0,1,24,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,7408.56096,0.0,0.0,0.0,2714.895563,31.0,0
201412,23906,1,0,1,1,24,1,0,0,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,18925.7,48636.71,0.0,0.0,6696.8683588,29.0,0
201412,23907,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,3078.601667,543.87,0.0,543.87,2771.491797,27.0,0
201412,23908,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1801.384492,3422.21,0.0,3422.21,2160.388454,28.0,0
201412,23909,1,0,0,1,11,0,1,0,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,316.0966667,19162.97,0.0,7793.61,2359.732645,27.0,0
201412,23910,0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,7767.602027,757.96,0.0,757.96,1843.17386,59.0,0
201412,23911,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,18925.7,14172.718854229795,1.0,0.0,2414.40869,49.0,0
201412,23912,1,0,0,1,12,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,18925.7,0.0,0.0,0.0,3167.89706,47.0,0
201412,23913,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,CON,0,0,1,0,0,0,0,4.0,419.0433333,2474.52,0.0,0.0,1319.156233,37.0,0
201412,23914,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,7633.895597,6237.49,0.0,963.66,2240.903351,41.0,0
201412,23915,1,0,0,1,14,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,4.0,452.4466667,4013.85,0.0,0.0,1509.675432,29.0,0
201412,23916,0,0,0,1,24,2,0,0,0,1,0,0,0,0,0,CON,0,0,1,0,0,0,0,4.0,341.535,5290.39,0.0,0.0,1528.127983,28.0,0
201412,23917,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,7605.749043,14172.718854229795,0.0,0.0,1621.980774,45.0,0
201412,23918,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,3615.028333,1101.75,0.0,0.0,1747.024306,31.0,0
201412,23919,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,8.0,18925.7,0.0,0.0,0.0,3416.504801,52.0,0
201412,23920,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,18925.7,303.01,0.0,303.01,6696.8683588,60.0,0
201412,23921,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,14511.81,414.87,1.0,0.25,2641.985724,58.0,0
201412,23922,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,8814.485302,0.0,4.0,0.0,1415.350749,31.0,0
201412,23923,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,576.195,14172.718854229795,4.0,0.0,1305.217236,30.0,0
201412,23924,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,1533.565,3870.41,0.0,476.5,1565.416004,24.0,0
201412,23925,1,0,0,1,24,1,0,0,0,0,0,1,0,0,0,CAS,1,0,0,0,0,0,0,8.0,2376.198333,36569.3,0.0,6872.3,3090.281152,28.0,0
201412,23926,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,1.0,8814.485302,11827.8,0.0,0.0,2284.50878,41.0,0
201412,23927,1,0,0,1,24,1,0,1,0,0,0,0,0,0,0,CAS,1,0,0,0,0,0,0,2.0,7837.345,48636.71,0.0,9519.397500000001,6696.8683588,56.0,0
201412,23928,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,6369.81364,275.15,2.0,0.0,1447.121663,56.0,0
201412,23929,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,12491.19167,28765.49,0.0,2302.12,5080.574855,34.0,1
201412,23930,0,0,0,1,23,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,2804.766667,6753.78,0.0,0.0,1772.84215,26.0,0
201412,23931,1,0,0,1,4,0,0,0,0,0,0,0,1,0,0,NO_INFORMADO,0,0,0,1,0,0,0,2.0,8814.485302,3116.97,0.0,794.73,3556.230474,36.75091186418197,0
201412,23932,1,0,0,1,16,0,0,1,0,0,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,1356.225,10875.4,1.0,6340.63,1748.240532,28.0,1
201412,23933,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,8.0,369.4733333,9852.95,0.0,2493.03,1895.521527,32.0,0
201412,23934,1,0,0,1,7,0,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,8.0,538.945,6416.95,0.0,6416.95,1501.39349,35.0,0
201412,23935,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,5247.458333,14172.718854229795,0.0,0.0,1400.094243,29.0,0
201412,23936,1,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,576.315,13080.61,1.0,1256.28,2208.932104,25.0,0
201412,23937,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,3853.408333,5695.52,0.0,0.0,2003.791479,33.0,0
201412,23938,0,0,0,1,18,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,34.06833333,9467.5,0.0,0.0,858.5620262,24.0,0
201412,23939,0,0,0,1,12,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,8.0,3608.093333,34763.96,0.0,384.75,2559.054074,29.0,0
201412,23940,1,0,0,1,24,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,4.0,4980.296667,7196.75,1.0,3427.23,1713.053167,32.0,0
201412,23941,0,0,0,1,24,1,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,8.0,13837.16138,1715.47,0.0,1715.47,5261.499428,35.0,0
201412,23942,0,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,9512.146667,364.78,0.0,0.0,1799.816922,34.0,0
201412,23943,0,0,0,1,24,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,7768.846667,0.0,0.0,0.0,2004.688105,31.0,0
201412,23944,1,0,0,1,3,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,220.0966667,14172.718854229795,1.0,0.0,2053.925914,52.0,1
201412,23945,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,7962.051043,402.89,2.0,402.89,1768.208095,35.0,0
201412,23946,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,6944.675,5097.98,0.0,0.0,2751.687853,36.0,0
201412,23947,1,0,0,1,9,1,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,871.7583333,7328.62,0.0,6905.45,3190.318508,32.0,0
