CODMES;CODSOLICITUD;SEGMENTOCLIENTE;TARJETA_RELACIONADA;VEHICULAR_RELACIONADA;HIPOTECARIO_RELACIONADA;ATRASO_MAXIMO_ULT_24M;MESES_AHORROS_ULT_6M;MEDIANA_AHORROS_ULT_6M;DEUDA_TOTAL_SISTEMA;CLASIF_SISTEMA_ULT_12M;FLG_PDH;NUMERO_DE_PAGOS_PDH;MONTO_DEUDA_TC_SISTEMA;INGRESO_DECLARADO_CLIENTE;ZONA_DEL_DESEMBOLSO;ESTADO_CIVIL;EDAD_T;LINEA_DE_TC_SISTEMA;FLG_DEFAULT_12M
201310;5152;CLIENTES PLATINUM SEGM 2;1;0;0;5;;1372.73;10711.6;0;1;23;10711.6;3451.204805;LIMA_ESTE;SOL;43;16800;0
201310;5153;CLIENTES ORO;0;0;0;5;;4906.51;2005.09;0;1;24;150.36;1562.550984;LIMA_SUR;CAS;29;879;0
201310;5154;CLIENTES ORO;0;0;0;5;;3013.6;;;1;18;0;1183.929314;JUNIN;CAS;48;13393;0
201310;5155;CLIENTES ORO;1;0;0;5;;8152.38;4177.76;0;1;24;4177.76;3106.906656;LIMA_CENTRO;SOL;24;15150;0
201310;5156;CLIENTES ORO;0;0;0;5;;2529.42;1450.78;0;1;15;500.19;2128.894585;LIMA_PROV;CAS;49;14368;0
201310;5157;CLIENTES ORO;0;0;0;5;;307.49;6429.73;1;1;11;3634.97;1993.688442;LIMA_MODERNA;CAS;64;5697;0
201310;5158;CLIENTES ORO;1;0;0;5;;15971.66;0;0;1;24;0;2023.009595;LIMA_ESTE;CON;37;9600;0
201310;5159;CLIENTES PLATINUM SEGM 2;1;0;0;5;;3783.43;4508.8;0;1;24;4508.8;3722.702221;LIMA_ESTE;SEP;33;30200;0
201310;5160;CLIENTES PLATINUM SEGM 2;1;0;0;5;;11205.81;17.76;0;1;16;17.76;4007.089854;LIMA_MODERNA;SOL;26;14200;0
201310;5161;CLIENTES ORO;0;0;0;5;;5783.22;600;3;1;24;0;1447.680598;LIMA_SUR;SOL;35;12685;0
201310;5162;CLIENTES ORO;1;0;0;5;;5078.85;550.53;1;1;24;550.53;;LIMA_CENTRO;SOL;27;6252;1
201310;5163;CLIENTES ORO;1;0;0;5;;2315.5;7113.03;0;1;16;3832.69;2375.653801;LIMA_MODERNA;SOL;27;900;0
201310;5164;CLIENTES ORO;1;0;0;5;;4316.53;915.96;0;1;20;0;1449.754326;ICA;SOL;35;5400;0
201310;5165;CLIENTES ORO;1;0;0;5;;565.95;22271.52;0;1;24;2344.55;1762.369819;CUZCO;SOL;40;3600;1
201310;5166;CLIENTES PLATINUM SEGM 2;0;0;0;5;;4560.27;9063.96;0;1;24;0;4567.259707;TACNA;CBS;40;18690;0
201310;5167;CLIENTES ORO;1;0;0;5;;363.72;14968.57;2;1;8;3422.32;1676.372138;;;;;0
201310;5168;CLIENTES ORO;1;0;0;5;;7851.34;10852.79;0;1;17;1995.03;2719.925898;LIMA_MODERNA;SOL;27;2000;0
201310;5169;CLIENTES ORO;1;0;0;5;;12024.84;2671.35;1;1;24;2671.35;2446.90813;LIMA_MODERNA;CAS;44;23600;0
201310;5170;CLIENTES ORO;0;0;0;5;;791.72;5258.75;0;1;11;0;1764.736571;CUZCO;CAS;34;6605;0
201310;5171;CLIENTES ORO;0;0;0;5;;6648.15;3320.38;0;1;24;0;1842.463153;LIMA_PROV;SOL;25;5545;0
201310;5172;CLIENTES ORO;0;0;0;5;;3963.18;428.86;1;1;24;0;1560.392832;LA_LIBERTAD;CAS;36;12867;0
201310;5173;CLIENTES ORO;0;0;0;5;;1892.58;381.14;0;1;12;0;1686.098265;CUZCO;SOL;24;12259;0
201310;5174;CLIENTES PLATINUM SEGM 2;1;0;0;5;;4255;11788.96;0;1;24;786.79;3014.578718;LIMA_MODERNA;SOL;35;11928;0
201310;5175;CLIENTES ORO;1;0;0;5;;8653.92;14569.37;0;1;24;11328.32;3421.611942;JUNIN;SOL;29;5900;0
201310;5176;CLIENTES ORO;1;0;0;5;;3330.24;524.66;0;1;12;0;2348.886724;JUNIN;SOL;42;5000;0
201310;5177;CLIENTES ORO;1;0;0;5;;535.82;25076.89;0;1;24;9963.54;2687.749104;LIMA_SUR;CAS;49;9990;0
201310;5178;CLIENTES ORO;0;0;0;5;;7705.02;5091.28;0;0;0;91.28;1734.97592;ANCASH;SEP;51;16973;0
201310;5179;CLIENTES PLATINUM SEGM 2;1;0;1;5;;22930;758278.89;0;1;24;14289.52;16304.55576;LIMA_MODERNA;SOL;40;80000;0
201310;5180;CLIENTES ORO;1;0;0;5;;7482.4;5114.63;0;0;0;5114.63;3262.870018;LAMBAYEQUE;SOL;31;8900;0
201310;5181;CLIENTES ORO;0;0;0;5;;166.56;;0;1;3;0;1505.227394;ANCASH;SOL;32;2941;0
201310;5182;CLIENTES PLATINUM SEGM 2;1;0;0;5;;1334.02;20882.46;0;1;24;0;3213.277854;AREQUIPA;SOL;39;34100;0
201310;5183;CLIENTES ORO;1;0;0;5;;1381.88;10113.06;0;1;12;1797.37;2027.882838;ICA;SOL;27;500;0
201310;5184;CLIENTES ORO;1;0;0;5;;4090.75;15922.32;0;1;24;1850;3673.653065;MOQUEGUA;CAS;29;14100;0
201310;5185;CLIENTES ORO;1;0;0;5;;706.87;1095.72;0;0;0;0;1380.014081;LIMA_SUR;SOL;26;850;0
201310;5186;CLIENTES PLATINUM SEGM 2;1;0;0;5;;5505.25;5536.92;1;1;9;2097.44;2172.257228;AREQUIPA;SOL;41;8050;0
201310;5187;CLIENTES ORO;1;0;0;5;;3784.19;12694.08;0;0;0;12694.08;1106.326294;PUNO;CAS;43;13050;0
201310;5188;CLIENTES ORO;1;0;0;5;;256.22;7526;3;1;24;1568.69;1112.874697;AREQUIPA;SOL;27;500;1
201310;5189;CLIENTES ORO;1;0;0;5;;3326.32;17921.09;0;1;15;921.09;3843.3194;PUNO;SOL;37;30000;0
201310;5190;CLIENTES ORO;0;0;0;5;;9027.66;;0;1;24;0;1929.896942;SAN_MARTIN;SOL;32;5657;0
201310;5191;CLIENTES ORO;1;0;0;5;;170.95;;2;1;24;0;1434.425817;LIMA_SUR;CAS;35;3348;0
201310;5192;CLIENTES ORO;0;0;0;5;;1419.82;71509.86;0;1;24;37216.68;3095.319315;AREQUIPA;SOL;56;12252;0
201310;5193;CLIENTES PLATINUM SEGM 2;1;0;0;5;;6222.29;8765.94;0;1;24;1546.18;5094.997063;AREQUIPA;SOL;31;14641;0
201310;5194;CLIENTES ORO;0;0;0;5;;6159.15;11860.91;0;1;24;1410.91;2172.311659;HUANUCO;CAS;38;18663;0
201310;5195;CLIENTES ORO;1;0;0;5;;3932.1;64207.96;0;1;20;2182.23;2257.810397;CAJAMARCA;SOL;34;48200;0
201310;5196;CLIENTES PLATINUM SEGM 1;0;0;0;5;;4050.39;7436.22;1;1;9;0;3182.761123;AYACUCHO;SOL;37;13567;0
201310;5197;CLIENTES PLATINUM SEGM 2;0;0;0;5;;11128.42;34017.95;0;1;16;1293.55;3443.659439;JUNIN;SOL;29;13612;0
201310;5198;CLIENTES PLATINUM SEGM 2;0;0;1;5;;23825;229642.71;0;1;24;1395.56;11947.21622;LIMA_SUR;CAS;41;21385;0
201310;5199;CLIENTES ORO;1;0;0;5;;3667.51;75.23;0;1;24;0;1404.454298;LIMA_SUR;SOL;25;2500;0
201310;5200;CLIENTES ORO;1;0;0;5;;4080.95;5702.54;0;0;0;5702.54;2000.535776;LIMA_ESTE;SOL;23;9100;1
201310;5201;CLIENTES ORO;1;0;0;5;;2187.86;0;0;1;10;0;1480.531909;AREQUIPA;SOL;23;3500;0
201310;5202;CLIENTES PLATINUM SEGM 2;0;0;0;5;;9316.94;75512.02;0;1;24;0;8729.329647;LIMA_MODERNA;CAS;39;14385;0
201310;5203;CLIENTES ORO;1;0;0;5;;859.45;0;0;1;4;0;2101.853397;ANCASH;SOL;25;8800;0
201310;5204;CLIENTES PLATINUM SEGM 2;0;0;0;5;;8554.74;34223;0;1;24;0;6132.875796;LA_LIBERTAD;CAS;54;4091;0
201310;5205;CLIENTES ORO;1;0;0;5;;3931.06;26647.69;0;1;24;26467.69;2254.84574;LIMA_SUR;SOL;38;5700;0
201310;5206;CLIENTES ORO;1;0;0;5;;5271.93;16922.45;0;1;24;3720.35;2332.618439;TACNA;SOL;48;4500;0
201310;5207;CLIENTES ORO;0;0;0;5;;6150.07;10000;0;0;0;0;1865.359338;PUNO;SOL;29;2518;0
201310;5208;CLIENTES ORO;0;0;0;5;;446.86;345.45;3;1;24;345.45;1151.765059;LIMA_ESTE;SOL;32;15784;0
201310;5209;CLIENTES ORO;1;0;0;5;;433.05;0;0;1;24;0;1510.945384;CUZCO;SOL;29;3000;0
201310;5210;CLIENTES ORO;0;0;0;5;;2951.01;;0;1;24;0;1470.563453;LIMA_PROV;SOL;30;5370;0
201310;5211;CLIENTES ORO;1;0;0;5;;2217.79;5151.79;1;1;24;5151.79;1291.841909;CALLAO;SOL;47;3600;0
201310;5212;CLIENTES SIGNATURE;1;0;0;5;;20125;;;0;1;0;2730.845436;LIMA_NORTE;SOL;39;18200;0
201310;5213;CLIENTES ORO;1;0;0;5;;7783.22;2632.92;0;1;24;2632.92;2212.530564;AYACUCHO;SOL;36;4900;0
201310;5214;CLIENTES ORO;0;0;0;5;;16525.58;16787;2;1;24;2623.62;3236.213296;LIMA_CENTRO;SOL;35;16078;0
201310;5215;CLIENTES ORO;1;0;0;5;;1440.13;970;2;1;10;970;1537.082063;LIMA_NORTE;SOL;34;5500;0
201310;5216;CLIENTES ORO;0;0;0;5;;9026.9;12000;0;1;24;0;2714.299616;LIMA_SUR;SEP;40;6553;0
201310;5217;CLIENTES ORO;1;0;0;5;;8814.49;4732.58;0;1;24;4732.58;3082.608082;LIMA_SUR;SOL;37;10900;0
201310;5218;CLIENTES PLATINUM SEGM 2;0;0;0;5;;19213;134618.09;0;1;24;76730.27;6463.798828;CALLAO;SEP;53;12617;0
201310;5219;CLIENTES PLATINUM SEGM 2;1;0;1;5;;21052;485315.97;0;1;1;118537.23;18935.90142;LIMA_MODERNA;SEP;55;87520;0
201310;5220;CLIENTES PLATINUM SEGM 2;1;0;0;5;;20087.67;1301.14;0;1;24;1301.14;4641.859807;LIMA_MODERNA;SOL;35;33200;0
201310;5221;CLIENTES ORO;1;0;0;5;;19202.71;0;0;1;11;0;2835.372044;JUNIN;SOL;30;4800;0
201310;5222;CLIENTES ORO;0;0;0;5;;5999.44;9842.85;0;1;24;0;2264.690264;LIMA_NORTE;CAS;25;17487;0
201310;5223;CLIENTES ORO;1;0;0;5;;464.79;1166.6;0;1;24;1166.6;3038.318323;LIMA_NORTE;CAS;34;14070;0
201310;5224;CLIENTES PLATINUM SEGM 2;1;0;1;5;;11130.18;297257.5;0;0;1;28611.31;9701.956803;LIMA_ESTE;SOL;27;43800;0
201310;5225;CLIENTES PLATINUM SEGM 2;1;0;0;5;;22163.47;21918.92;1;1;24;21717.02;7297.399529;LIMA_ESTE;CAS;41;21308;0
201310;5226;CLIENTES ORO;0;0;0;5;;1997.76;1627.25;0;1;17;1627.25;1542.293576;LIMA_NORTE;SOL;25;6884;0
201310;5227;CLIENTES PLATINUM SEGM 2;0;1;0;5;;18452;40497.69;0;1;20;0;7734.151859;LIMA_ESTE;CAS;56;8810;0
201310;5228;CLIENTES ORO;1;0;0;5;;2027.22;13401.85;1;1;15;80;2133.418739;LA_LIBERTAD;SOL;27;9200;0
201310;5229;CLIENTES PLATINUM SEGM 2;0;0;0;5;;8495.12;37699.6;0;1;22;0;3523.603959;APURIMAC;SOL;52;21093;0
201310;5230;CLIENTES PLATINUM SEGM 2;1;0;0;5;;8340.38;31119.1;0;1;24;1119.1;4961.329227;LA_LIBERTAD;SOL;34;27100;0
201310;5231;CLIENTES ORO;1;0;0;5;;551.11;28078.97;0;1;11;10166.09;3065.801121;ICA;CAS;33;6000;0
201310;5232;CLIENTES ORO;0;0;0;5;;906.35;;4;1;13;0;1395.803784;PUNO;SOL;25;21369;0
201310;5233;CLIENTES ORO;0;0;0;5;;8599.42;;0;1;24;0;2062.89933;HUANCAVELICA;CAS;33;15639;0
201310;5234;CLIENTES ORO;1;0;0;5;;430.33;23624.55;0;0;1;14686.42;2842.158856;MOQUEGUA;SOL;30;15000;0
201310;5235;CLIENTES ORO;0;0;0;5;;177.95;2612.68;0;1;24;208.99;1900.93539;LIMA_NORTE;CAS;40;18257;0
201310;5236;CLIENTES ORO;1;0;0;5;;71.44;4468.28;0;1;24;0;1407.198115;LIMA_PROV;SOL;37;4500;0
201310;5237;CLIENTES ORO;1;0;0;5;;577.42;6261.41;0;0;1;6261.41;2177.803225;LIMA_NORTE;SOL;44;22500;1
201310;5238;CLIENTES ORO;0;0;0;5;;4136.36;;;1;13;0;1427.156195;CAJAMARCA;SOL;40;2594;0
201310;5239;CLIENTES ORO;0;0;0;5;;1263.09;818.97;0;1;11;818.97;1907.334059;LIMA_NORTE;SOL;32;18789;0
201310;5240;CLIENTES ORO;0;0;0;5;;5174.36;0;0;0;1;0;2355.833665;CAJAMARCA;SOL;28;6550;0
201310;5241;CLIENTES ORO;0;0;0;5;;431.54;5079.1;0;1;24;1544.68;1614.361297;CUZCO;SOL;27;4370;0
201310;5242;CLIENTES ORO;1;0;0;5;;624.1;2000.71;0;1;9;0;1574.212536;LIMA_SUR;SOL;27;3200;0
201310;5243;CLIENTES ORO;1;0;0;5;;2851.65;;;1;24;0;1381.629464;CUZCO;SOL;34;6043;1
201310;5244;CLIENTES ORO;0;0;0;5;;502.56;242.03;0;1;6;242.03;1353.314412;LIMA_PROV;SOL;45;12792;0
201310;5245;CLIENTES ORO;0;0;0;5;;2167.06;140.69;0;1;24;0;1251.479842;LIMA_NORTE;SOL;36;4197;0
201310;5246;CLIENTES ORO;1;0;0;5;;3564.49;1711.43;1;0;0;1711.43;;LIMA_SUR;SOL;41;8000;0
201310;5247;CLIENTES PLATINUM SEGM 2;1;0;0;5;;22674.97;34870.21;0;1;24;19676.34;5592.752992;LIMA_ESTE;CAS;32;30000;0
201310;5248;CLIENTES PLATINUM SEGM 2;1;0;0;5;;1153.59;7607.62;0;1;24;4081.14;1740.359247;CALLAO;CAS;53;5826;0
201310;5249;CLIENTES ORO;1;1;0;5;;66.95;32046.52;0;0;0;10817.49;1628.1528;LIMA_MODERNA;SOL;33;10000;1
201310;5250;CLIENTES ORO;1;0;0;5;;5884.16;2614.66;0;1;24;2614.66;1279.645403;LIMA_NORTE;SOL;31;4900;1
201310;5251;CLIENTES ORO;1;0;0;5;;2903.44;3478.9;0;1;19;3478.9;1914.494497;LIMA_ESTE;CAS;35;8000;0
201310;5252;CLIENTES ORO;1;0;0;5;;4690.65;7676.19;0;1;16;7676.19;2911.108459;LIMA_MODERNA;SOL;35;16800;0
201310;5253;CLIENTES ORO;1;0;0;5;;6027.52;22829.54;0;0;1;1254.66;3920.705142;LIMA_SUR;SEP;44;3948;1
201310;5254;CLIENTES SIGNATURE;0;0;0;5;;6949.88;14429.25;0;1;24;845.8;2691.919608;CERRO_DE_PASCO;SOL;33;21079;0
201310;5255;CLIENTES ORO;1;0;0;5;;709.6;3316.16;0;1;16;3316.16;1989.996198;LAMBAYEQUE;CAS;56;3600;0
201310;5256;CLIENTES ORO;0;0;0;5;;14642.57;;0;1;24;0;3778.945931;LIMA_NORTE;CBS;29;18475;0
201310;5257;CLIENTES SIGNATURE;1;0;0;5;;3875.64;0;0;0;0;0;1866.737173;LIMA_ESTE;SOL;34;6203;0
201310;5258;CLIENTES ORO;0;0;0;5;;18134.92;6044.47;0;1;24;0;2189.190278;CALLAO;SOL;56;2717;0
201310;5259;CLIENTES ORO;0;0;0;5;;783.66;20762.85;0;1;13;13258.81;1622.147147;LIMA_ESTE;SOL;34;22029;0
201310;5260;CLIENTES ORO;0;0;0;5;;6721.88;2536.47;0;1;24;2536.47;1802.27971;LIMA_MODERNA;SOL;36;8259;0
201310;5261;CLIENTES ORO;1;0;0;5;;19719.98;17244.68;0;1;24;1608.18;4360.267624;MOQUEGUA;SOL;49;7180;0
201310;5262;CLIENTES PLATINUM SEGM 2;1;0;0;5;;21940.25;93911.54;1;0;0;20811.54;8228.64874;AREQUIPA;CAS;41;14370;0
201310;5263;CLIENTES PLATINUM SEGM 2;1;0;0;5;;23455.81;137290.57;0;0;1;19483.72;4288.396728;LAMBAYEQUE;SOL;31;30000;0
201310;5264;CLIENTES ORO;0;0;0;5;;5195.93;2460.28;1;1;24;0;1299.623815;LIMA_NORTE;SOL;31;5158;0
201310;5265;CLIENTES ORO;0;0;0;5;;11830.01;;;1;24;0;2113.238653;CAJAMARCA;SOL;25;20151;0
201310;5266;CLIENTES ORO;1;0;0;5;;287.16;0;0;1;13;0;;;;;650;0
201310;5267;CLIENTES ORO;0;0;0;5;;3374.45;;0;1;24;0;1350.244542;CALLAO;CAS;34;4830;0
201310;5268;CLIENTES ORO;0;0;0;5;;3904.11;25266.7;0;1;24;23181.12;2225.072124;LIMA_PROV;SOL;49;6877;0
201310;5269;CLIENTES ORO;1;0;0;5;;3128.75;18167.41;0;1;24;490;1813.139417;LIMA_PROV;SOL;29;521;0
201310;5270;CLIENTES ORO;0;0;0;5;;8345.13;17964.85;0;1;24;0;2356.399118;JUNIN;CAS;43;21546;0
201310;5271;CLIENTES ORO;1;0;0;5;;7098.13;518.24;0;1;24;518.24;2045.999415;LIMA_SUR;SOL;47;7500;0
201310;5272;CLIENTES ORO;1;0;0;5;;11243.67;13593.31;1;1;24;8688.95;3978.962653;LIMA_SUR;CAS;38;19100;0
201310;5273;CLIENTES PLATINUM SEGM 2;1;0;0;5;;11373.3;7465.41;0;0;1;7465.41;3386.407778;LIMA_NORTE;CAS;59;11750;0
201310;5274;CLIENTES PLATINUM SEGM 2;0;0;0;5;;7042.63;24131.67;0;1;24;0;2538.190261;SAN_MARTIN;CAS;37;20632;0
201310;5275;CLIENTES ORO;0;0;0;5;;1085.93;21554.84;0;1;24;554.84;3133.021187;LIMA_NORTE;CAS;43;4156;0
201310;5276;CLIENTES ORO;1;0;0;5;;4336.28;817.15;0;1;24;817.15;1948.416348;LAMBAYEQUE;SOL;57;1000;0
201310;5277;CLIENTES ORO;1;0;0;5;;3067.67;12191.78;0;1;4;11316.1;1566.483305;LIMA_CENTRO;SOL;35;5700;0
201310;5278;CLIENTES ORO;0;0;0;5;;8219.27;0;4;0;0;0;1756.198006;AREQUIPA;CAS;51;17700;0
201310;5279;CLIENTES ORO;1;0;0;5;;1430.82;1599.73;3;1;19;1599.73;1575.329473;CALLAO;SOL;28;1500;0
201310;5280;CLIENTES ORO;0;0;0;5;;370.81;8613.9;0;1;24;4797.5;1535.928315;LAMBAYEQUE;SOL;31;495;0
201310;5281;CLIENTES PLATINUM SEGM 2;1;0;0;5;;15473;12194.55;2;1;24;5485.01;3319.215669;LIMA_NORTE;CAS;38;8500;0
201310;5282;CLIENTES ORO;0;0;0;5;;17593.18;4367.15;0;1;24;416.43;3887.811358;LIMA_ESTE;CAS;62;10144;0
201310;5283;CLIENTES ORO;1;0;0;5;;213.96;8782.43;0;0;0;1499.17;1097.745407;JUNIN;CON;29;3600;0
201310;5284;CLIENTES ORO;1;0;0;5;;1637.17;0;0;1;24;0;1878.152821;CUZCO;SOL;27;3800;0
201310;5285;CLIENTES ORO;0;0;0;5;;166.27;597.88;0;1;24;0;;PIURA;SOL;24;21669;0
201310;5286;CLIENTES ORO;0;0;0;5;;12797.44;1934.51;0;1;24;804.9;2641.805323;LIMA_SUR;CAS;51;1010;0
201310;5287;CLIENTES PLATINUM SEGM 2;0;0;0;5;;13231.83;;0;1;24;0;2401.878443;LIMA_PROV;CAS;37;8303;0
201310;5288;CLIENTES ORO;1;0;0;5;;213.46;2430.19;0;0;0;2430.19;1144.27844;LIMA_NORTE;SOL;23;2800;1
201310;5289;CLIENTES ORO;0;0;0;5;;2192.36;7614.17;0;1;5;0;1764.295047;JUNIN;CAS;47;20100;0
201310;5290;CLIENTES ORO;1;0;0;5;;664.13;1948.5;0;1;21;1948.5;2710.475978;AREQUIPA;SOL;27;8500;0
201310;5291;CLIENTES ORO;1;0;0;5;;1558.31;591.12;1;1;24;591.12;1623.945785;LIMA_SUR;CAS;36;500;0
201310;5292;CLIENTES ORO;1;0;0;5;;4295.53;2123.74;0;1;24;2123.74;2290.600751;LIMA_CENTRO;SOL;26;10900;0
201310;5293;CLIENTES PLATINUM SEGM 2;0;0;0;5;;7631.08;23721.04;0;0;1;3617.26;7298.491466;LIMA_MODERNA;CAS;37;4264;0
201311;5294;CLIENTES PLATINUM SEGM 2;1;0;0;5;;15849;56133.66;0;0;1;223.54;13084.43634;LIMA_MODERNA;SOL;37;37000;0
201311;5295;CLIENTES ORO;1;0;0;5;;9420.97;1324.06;0;0;1;1324.06;2984.533135;;;;;0
201311;5296;CLIENTES ORO;1;0;0;5;;2497.76;19284.69;0;0;0;19284.69;1823.129773;JUNIN;SOL;29;21800;0
201311;5297;CLIENTES PLATINUM SEGM 2;1;0;0;5;;13100.6;51025.65;0;1;8;30533.48;7432.127213;LIMA_MODERNA;SOL;33;31120;0
201311;5298;CLIENTES ORO;1;0;0;5;;16034.48;2090.99;0;1;6;506.56;2672.693443;AREQUIPA;SOL;37;10200;0
201311;5299;CLIENTES ORO;0;0;0;5;;17303.64;14798.84;0;1;24;0;3473.806557;CALLAO;CAS;35;11144;0
201311;5300;CLIENTES ORO;1;0;0;5;;6246.45;12174.7;0;1;24;5268.98;2811.103335;PIURA;SOL;29;17300;0
201311;5301;CLIENTES PLATINUM SEGM 2;1;0;0;5;;2047.28;59137.52;1;1;8;9926.13;3848.042851;AREQUIPA;CAS;45;11710;0
201311;5302;CLIENTES ORO;0;0;0;5;;4843.58;;;1;24;0;1411.978664;LIMA_NORTE;SOL;38;19263;0
201311;5303;CLIENTES PLATINUM SEGM 2;1;0;0;5;;13479.65;5637;1;1;24;5637;7785.972687;PIURA;CAS;62;40400;0
201311;5304;CLIENTES ORO;1;0;0;5;;778.83;1244;0;0;1;1244;1422.351592;LIMA_PROV;CON;23;3600;0
201311;5305;CLIENTES PLATINUM SEGM 2;1;0;0;5;;18605;121428.05;1;0;1;59333.67;3942.755196;LIMA_ESTE;SOL;37;3600;0
201311;5306;CLIENTES PLATINUM SEGM 2;1;0;0;5;;20322;41954.04;0;0;1;41954.04;6183.607894;AREQUIPA;SOL;37;16600;0
201311;5307;CLIENTES PLATINUM SEGM 2;1;0;0;5;;1830.75;2089.65;4;1;8;0;1412.958314;LIMA_NORTE;SOL;35;5700;1
201311;5308;CLIENTES PLATINUM SEGM 2;0;0;0;5;;8814.49;7536.26;0;1;24;7536.26;3909.157825;LIMA_PROV;CAS;61;18834;0
201311;5309;CLIENTES ORO;1;0;0;5;;3466.7;0;0;1;1;0;2007.718531;LIMA_CENTRO;SOL;34;500;1
201311;5310;CLIENTES ORO;1;0;0;5;;1434.74;398.69;1;1;6;398.69;1442.073766;LIMA_PROV;SOL;31;510;0
201311;5311;CLIENTES PLATINUM SEGM 2;1;0;0;5;;1143.9;33125.53;0;0;1;30331.71;4168.586111;;;;;0
201311;5312;CLIENTES PLATINUM SEGM 2;0;0;0;5;;15225;8036.71;0;1;24;0;4783.995051;JUNIN;CAS;45;11717;0
201311;5313;CLIENTES PLATINUM SEGM 2;1;0;0;5;;8189.53;0;0;1;24;0;3269.596766;LIMA_CENTRO;SOL;38;22000;0
201311;5314;CLIENTES ORO;1;0;0;5;;2733.24;0;0;0;1;0;4527.246198;CUZCO;CAS;46;15500;0
201311;5315;CLIENTES ORO;0;0;0;5;;7226.12;35077.27;1;1;24;19871.02;2539.576398;AREQUIPA;SOL;38;13240;0
201311;5316;CLIENTES ORO;1;0;0;5;;119.97;56709.29;0;0;1;56709.29;2090.578904;LA_LIBERTAD;SOL;29;18500;1
201311;5317;CLIENTES ORO;1;0;0;5;;1781.11;15308.39;0;0;1;15308.39;3427.808251;LIMA_SUR;SOL;32;19500;0
201311;5318;CLIENTES PLATINUM SEGM 2;1;0;0;5;;10945.36;18808.67;0;0;1;4500.88;6015.604755;LIMA_MODERNA;SOL;30;5000;0
201311;5319;CLIENTES ORO;1;0;0;5;;3596.88;46223.31;0;1;2;2983.37;1993.168753;JUNIN;CAS;32;30000;0
201311;5320;CLIENTES PLATINUM SEGM 2;1;0;0;5;;19601.38;6787.43;0;1;24;6787.43;4599.479533;SAN_MARTIN;SOL;36;9700;0
201311;5321;CLIENTES ORO;0;0;0;5;;1772.22;;;0;0;0;1245.434396;CALLAO;SOL;24;18478;1
201311;5322;CLIENTES ORO;1;0;0;5;;22066.94;32316.13;2;0;1;13766.67;6932.191361;PIURA;CAS;30;17500;0
201311;5323;CLIENTES PLATINUM SEGM 2;1;0;0;5;;162.79;91994.58;0;0;1;0;2901.977277;TACNA;CAS;46;5000;0
201311;5324;CLIENTES PLATINUM SEGM 2;1;0;0;5;;9481.38;40908.11;1;1;20;9033.15;3598.115142;LIMA_ESTE;SOL;40;10900;0
201311;5325;CLIENTES ORO;0;0;0;5;;11692.2;2338.5;3;1;24;0;3295.482216;CUZCO;SOL;28;7445;0
201311;5326;CLIENTES ORO;1;0;0;5;;1465.9;0;1;1;8;0;1632.176903;CUZCO;SOL;42;5200;0
201311;5327;CLIENTES PLATINUM SEGM 2;0;0;1;5;;21521;127672.07;1;1;24;7098.2;9375.718737;AREQUIPA;CAS;59;13961;0
201311;5328;CLIENTES ORO;1;0;0;5;;1581.33;7269.48;1;1;3;0;1620.2422;PIURA;CAS;50;16300;0
201311;5329;CLIENTES ORO;0;0;0;5;;13288.56;905.32;0;1;24;0;2996.550353;LIMA_PROV;CAS;61;2284;0
201311;5330;CLIENTES ORO;0;0;0;5;;2281.67;6449.94;0;1;8;0;2117.555416;AREQUIPA;SOL;43;20219;0
201311;5331;CLIENTES PLATINUM SEGM 2;1;0;0;5;;6560.62;14287.64;0;1;19;0;5045.544274;PIURA;SOL;26;24000;0
201311;5332;CLIENTES ORO;1;0;0;5;;823.53;19708.49;2;1;12;8724.31;2127.216121;MOQUEGUA;SOL;36;11000;1
201311;5333;CLIENTES ORO;0;0;0;5;;3072.42;14865.88;0;0;1;1292.31;2534.445373;ICA;SOL;28;22091;1
201311;5334;CLIENTES ORO;0;0;0;5;;1631.16;3931.44;4;1;13;962.18;1926.422885;LAMBAYEQUE;CAS;56;21181;0
201311;5335;CLIENTES PLATINUM SEGM 2;1;0;0;5;;20872;161560.33;0;1;24;33675.08;11941.99046;LIMA_MODERNA;CAS;46;13000;0
201311;5336;CLIENTES ORO;1;0;0;5;;3939.38;14342.7;0;1;16;0;2295.34861;LIMA_NORTE;SOL;31;4900;0
201311;5337;CLIENTES PLATINUM SEGM 2;0;0;0;5;;17653.11;60714.69;0;1;24;0;6385.630528;JUNIN;CAS;40;3857;0
201311;5338;CLIENTES ORO;1;0;0;5;;670.24;1825.25;0;1;24;1825.25;2833.482823;LIMA_SUR;SOL;35;16790;0
201311;5339;CLIENTES ORO;1;0;0;5;;1614.48;1096.53;0;1;12;0;1286.594661;PUNO;SOL;23;3600;0
201311;5340;CLIENTES PLATINUM SEGM 2;1;0;0;5;;13141.12;25068.73;0;1;10;24252.47;7252.40422;LIMA_SUR;SOL;37;50000;0
201311;5341;CLIENTES PLATINUM SEGM 2;1;0;0;5;;6671.21;31225.25;0;1;24;11104;3591.791847;LIMA_ESTE;CAS;33;10000;0
201311;5342;CLIENTES ORO;1;0;0;5;;2007.89;1999.51;0;1;6;1999.51;1757.883626;LIMA_CENTRO;SOL;31;4000;0
201311;5343;CLIENTES ORO;1;0;0;5;;12.6;0;2;0;0;0;1160.769562;JUNIN;SOL;29;1500;1
